DATA_YEAR,OFFENSE_ID,INCIDENT_ID,OFFENSE_TYPE_ID,LOCATION_NAME,OFFENSE_NAME
2020,157897251,130910769,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157895058,130910787,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,157895104,130916837,45,Residence/Home,All Other Larceny
2020,157897294,130916838,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157897297,130916840,23,Department/Discount Store,Shoplifting
2020,157897298,130910845,45,Residence/Home,All Other Larceny
2020,157895134,130916851,47,Residence/Home,Theft From Building
2020,157895165,130910887,14,Residence/Home,Theft From Motor Vehicle
2020,157895168,130916860,45,Residence/Home,All Other Larceny
2020,157897323,130916869,49,Residence/Home,Burglary/Breaking & Entering
2020,157895193,130916876,23,Specialty Store,Shoplifting
2020,157895213,130916883,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157897340,130916889,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157897342,130910943,45,Residence/Home,All Other Larceny
2020,157895245,130916898,45,Residence/Home,All Other Larceny
2020,157895246,130916899,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157895264,130916910,45,Parking/Drop Lot/Garage,All Other Larceny
2020,157897356,130910969,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157895276,130916920,47,Residence/Home,Theft From Building
2020,157895316,130916934,16,Residence/Home,Drug/Narcotic Violations
2020,157895333,130911024,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157897395,130916950,49,Specialty Store,Burglary/Breaking & Entering
2020,157895375,130911060,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,157895374,130911060,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157897407,130911078,23,Department/Discount Store,Shoplifting
2020,157895395,130911084,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157895403,130911091,14,Residence/Home,Theft From Motor Vehicle
2020,157895412,130916964,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,157897425,130921121,47,Residence/Home,Theft From Building
2020,157897431,130916980,45,Restaurant,All Other Larceny
2020,157895464,130917004,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157895461,130917004,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,157895474,130917008,23,Specialty Store,Shoplifting
2020,157897460,130921159,63,Other/Unknown,Identity Theft
2020,157897463,130917013,11,Other/Unknown,Counterfeiting/Forgery
2020,157895489,130921176,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157895511,130917038,45,Residence/Home,All Other Larceny
2020,157895542,130917053,45,Other/Unknown,All Other Larceny
2020,157897509,130921222,14,Residence/Home,Theft From Motor Vehicle
2020,157895554,130917058,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,157895557,130917060,51,Department/Discount Store,Simple Assault
2020,157895562,130917065,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,157895570,130921243,47,Grocery/Supermarket,Theft From Building
2020,157897521,130917072,45,Parking/Drop Lot/Garage,All Other Larceny
2020,157897527,130917076,23,Department/Discount Store,Shoplifting
2020,157897526,130921249,13,Restaurant,Pocket-picking
2020,157897535,130921259,51,Residence/Home,Simple Assault
2020,157895612,130917099,23,Specialty Store,Shoplifting
2020,157897555,130921286,36,Residence/Home,Rape
2020,157895716,130921358,63,Other/Unknown,Identity Theft
2020,157895724,130921372,23,Specialty Store,Shoplifting
2020,157895723,130917148,27,Residence/Home,Aggravated Assault
2020,157897607,130917161,2,Other/Unknown,False Pretenses/Swindle/Confidence Game
2020,157895762,130917168,23,Drug Store/Doctor's Office/Hospital,Shoplifting
2020,157895799,130921461,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,157895839,130917196,23,Department/Discount Store,Shoplifting
2020,157895853,130917200,49,Restaurant,Burglary/Breaking & Entering
2020,157895859,130921515,40,Service/Gas Station,Robbery
2020,157897668,130921522,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,157895875,130921529,45,Parking/Drop Lot/Garage,All Other Larceny
2020,157895890,130917215,5,School/College,Destruction/Damage/Vandalism of Property
2020,157897691,130921562,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,157895916,130917228,23,Department/Discount Store,Shoplifting
2020,157895926,130921580,23,Convenience Store,Shoplifting
2020,157895936,130921588,23,Specialty Store,Shoplifting
2020,157897717,130917244,23,Department/Discount Store,Shoplifting
2020,157897710,130917246,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,157895945,130917246,27,Residence/Home,Aggravated Assault
2020,157895971,130921635,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,160791649,133486532,27,Residence/Home,Aggravated Assault
2020,160791659,133486547,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,160788583,133486555,23,Department/Discount Store,Shoplifting
2020,160788603,133486584,49,Residence/Home,Burglary/Breaking & Entering
2020,160791713,133481030,63,Residence/Home,Identity Theft
2020,160791737,133481051,63,Residence/Home,Identity Theft
2020,157896924,130916506,47,Bank/Savings and Loan,Theft From Building
2020,157896928,130916508,7,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories
2020,157894493,130916511,27,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault
2020,157894495,130910275,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,157896937,130916517,43,Parking/Drop Lot/Garage,Sodomy
2020,157896939,130916517,4,Parking/Drop Lot/Garage,Sexual Assault With An Object
2020,157896938,130916517,36,Parking/Drop Lot/Garage,Rape
2020,157896946,130916525,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157894520,130916530,49,Residence/Home,Burglary/Breaking & Entering
2020,157894546,130910312,23,Convenience Store,Shoplifting
2020,157896985,130916552,21,Specialty Store,Motor Vehicle Theft
2020,157894590,130916559,47,Department/Discount Store,Theft From Building
2020,157894609,130916570,40,Parking/Drop Lot/Garage,Robbery
2020,157897018,130910414,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,157894920,130910651,14,Residence/Home,Theft From Motor Vehicle
2020,157894932,130910664,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157897188,130910664,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157894934,130910672,51,Residence/Home,Simple Assault
2020,157897204,130910686,45,Residence/Home,All Other Larceny
2020,157895053,130916807,23,Grocery/Supermarket,Shoplifting
2020,157897268,130916814,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,157895067,130916819,5,Government/Public Building,Destruction/Damage/Vandalism of Property
2020,157897283,130916829,51,Residence/Home,Simple Assault
2020,157895178,130916866,47,Residence/Home,Theft From Building
2020,157897325,130916875,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157895196,130916878,14,Residence/Home,Theft From Motor Vehicle
2020,157895228,130910944,23,Department/Discount Store,Shoplifting
2020,157895280,130916922,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157895318,130916938,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,157895321,130916939,2,Other/Unknown,False Pretenses/Swindle/Confidence Game
2020,157895350,130911038,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157895366,130916954,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157895369,130916954,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157895385,130916957,47,Restaurant,Theft From Building
2020,157895408,130916963,16,Residence/Home,Drug/Narcotic Violations
2020,157895428,130921117,17,Other/Unknown,Wire Fraud
2020,157897429,130916978,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157895441,130916983,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157897439,130916996,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,157897446,130921137,47,Residence/Home,Theft From Building
2020,157895467,130917005,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157895488,130917018,45,Grocery/Supermarket,All Other Larceny
2020,157897495,130917044,23,Department/Discount Store,Shoplifting
2020,157897503,130921211,5,Convenience Store,Destruction/Damage/Vandalism of Property
2020,157897508,130921220,45,Residence/Home,All Other Larceny
2020,157895551,130917057,41,Commercial/Office Building,Credit Card/Automated Teller Machine Fraud
2020,157897516,130921236,45,Restaurant,All Other Larceny
2020,157895577,130917075,47,Residence/Home,Theft From Building
2020,157895590,130917088,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,157897552,130921283,41,Residence/Home,Credit Card/Automated Teller Machine Fraud
2020,157895616,130921283,26,Residence/Home,Extortion/Blackmail
2020,157897559,130917114,40,Drug Store/Doctor's Office/Hospital,Robbery
2020,157895661,130921319,16,Residence/Home,Drug/Narcotic Violations
2020,157895731,130917151,47,Bank/Savings and Loan,Theft From Building
2020,157895763,130917170,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157895780,130917174,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157895824,130921483,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157895842,130921502,35,Highway/Road/Alley/Street/Sidewalk,Drug Equipment Violations
2020,157895841,130921502,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157895873,130917210,45,Other/Unknown,All Other Larceny
2020,157895892,130917216,7,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories
2020,157897678,130917218,51,Parking/Drop Lot/Garage,Simple Assault
2020,157895903,130921559,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157897714,130917242,14,Residence/Home,Theft From Motor Vehicle
2020,157895956,130921616,47,Department/Discount Store,Theft From Building
2020,157895989,130917262,63,Residence/Home,Identity Theft
2020,157896013,130921675,45,Other/Unknown,All Other Larceny
2020,157896045,130921710,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157896058,130917300,47,Residence/Home,Theft From Building
2020,157896069,130921733,51,Residence/Home,Simple Assault
2020,157896078,130921742,23,Grocery/Supermarket,Shoplifting
2020,157897929,130921947,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,157897954,130917442,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157901334,130921981,5,Commercial/Office Building,Destruction/Damage/Vandalism of Property
2020,157897490,130921196,63,Other/Unknown,Identity Theft
2020,157895544,130917055,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157895545,130917055,39,Highway/Road/Alley/Street/Sidewalk,Weapon Law Violations
2020,157895546,130917055,35,Highway/Road/Alley/Street/Sidewalk,Drug Equipment Violations
2020,157895558,130921233,47,Residence/Home,Theft From Building
2020,157895574,130917071,51,Residence/Home,Simple Assault
2020,157895586,130917083,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,157895631,130917112,14,Other/Unknown,Theft From Motor Vehicle
2020,157895633,130917112,41,Other/Unknown,Credit Card/Automated Teller Machine Fraud
2020,157895647,130921303,45,Residence/Home,All Other Larceny
2020,157895667,130921325,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,157895690,130917142,47,Residence/Home,Theft From Building
2020,157895718,130921360,63,Other/Unknown,Identity Theft
2020,157895733,130921381,5,Bank/Savings and Loan,Destruction/Damage/Vandalism of Property
2020,157895740,130917160,51,Residence/Home,Simple Assault
2020,157897610,130921399,51,Highway/Road/Alley/Street/Sidewalk,Simple Assault
2020,157895770,130921432,63,Other/Unknown,Identity Theft
2020,157897632,130917172,23,Specialty Store,Shoplifting
2020,157895782,130921448,45,Highway/Road/Alley/Street/Sidewalk,All Other Larceny
2020,157897642,130917180,49,Residence/Home,Burglary/Breaking & Entering
2020,157897644,130921465,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157895829,130917192,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157897661,130921509,8,Residence/Home,Pornography/Obscene Material
2020,157895864,130917208,45,Field/Woods,All Other Larceny
2020,157897687,130921554,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,157895906,130917225,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157895929,130917236,45,Residence/Home,All Other Larceny
2020,157897707,130921603,51,Residence/Home,Simple Assault
2020,157895963,130917248,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,157895970,130921634,63,Other/Unknown,Identity Theft
2020,157895991,130917263,2,Other/Unknown,False Pretenses/Swindle/Confidence Game
2020,157897747,130921658,63,Other/Unknown,Identity Theft
2020,157896011,130921670,63,Residence/Home,Identity Theft
2020,157896016,130921679,47,Residence/Home,Theft From Building
2020,157897765,130921686,63,Other/Unknown,Identity Theft
2020,157896027,130921692,2,Other/Unknown,False Pretenses/Swindle/Confidence Game
2020,157896073,130921736,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,157896083,130921754,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157897840,130917333,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,157896164,130917356,23,Specialty Store,Shoplifting
2020,157897883,130921853,49,Residence/Home,Burglary/Breaking & Entering
2020,157897881,130921853,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157901208,130917381,23,Specialty Store,Shoplifting
2020,157897914,130917398,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157901281,130917411,23,Specialty Store,Shoplifting
2020,157897934,130921952,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,157897953,130917440,51,Residence/Home,Simple Assault
2020,157901332,130917445,49,Construction Site,Burglary/Breaking & Entering
2020,155656375,128923703,14,Residence/Home,Theft From Motor Vehicle
2020,155661368,128927667,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,155661381,128923728,39,Commercial/Office Building,Weapon Law Violations
2020,155661379,128923728,27,Department/Discount Store,Aggravated Assault
2020,155661384,128923738,5,Commercial/Office Building,Destruction/Damage/Vandalism of Property
2020,155661383,128923738,49,Commercial/Office Building,Burglary/Breaking & Entering
2020,155661392,128923743,63,Residence/Home,Identity Theft
2020,155656425,128927692,51,Residence/Home,Simple Assault
2020,155661416,128923761,5,Commercial/Office Building,Destruction/Damage/Vandalism of Property
2020,155656439,128923761,49,Commercial/Office Building,Burglary/Breaking & Entering
2020,157032796,130133474,23,Department/Discount Store,Shoplifting
2020,157028423,130138114,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,157028447,130133511,7,Residence/Home,Theft of Motor Vehicle Parts or Accessories
2020,157028462,130133523,23,Department/Discount Store,Shoplifting
2020,157032805,130133481,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,157028426,130133491,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,157032823,130133502,63,Residence/Home,Identity Theft
2020,157028449,130138135,27,Restaurant,Aggravated Assault
2020,157032839,130133517,63,Bank/Savings and Loan,Identity Theft
2020,157032837,130133517,11,Bank/Savings and Loan,Counterfeiting/Forgery
2020,160791701,133486586,23,Department/Discount Store,Shoplifting
2020,157894464,130910240,51,Residence/Home,Simple Assault
2020,157896911,130916493,16,School/College,Drug/Narcotic Violations
2020,157894484,130916505,16,Specialty Store,Drug/Narcotic Violations
2020,157894485,130916505,23,Specialty Store,Shoplifting
2020,157896936,130916516,7,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories
2020,157894655,130910420,45,Convenience Store,All Other Larceny
2020,157894660,130916588,27,Residence/Home,Aggravated Assault
2020,157897033,130916599,47,Other/Unknown,Theft From Building
2020,157894684,130916604,2,Residence/Home,False Pretenses/Swindle/Confidence Game
