VICTIM_ID,INCIDENT_ID,VIC_AGE_NUM,VIC_SEX_CODE,VIC_ETHNICITY_NAME,VIC_RACE_DESC,VIC_AGE_CODE
145840985,132765002,60,M,Unknown,White,AG
144314539,131401955,30,F,Not Hispanic or Latino,Black or African American,AG
144312672,131400132,50,M,Not Hispanic or Latino,Black or African American,AG
144314557,131401969,60,M,NA,Black or African American,AG
144312697,131400160,NA,NA,NA,NA,NA
144312698,131400162,NA,NA,NA,NA,NA
144312706,131400171,50,F,Not Hispanic or Latino,Black or African American,AG
144312715,131400179,63,F,Unknown,Black or African American,AG
144312723,131400187,43,M,NA,Black or African American,AG
144312727,131400191,64,M,Not Hispanic or Latino,Asian,AG
144314599,131402006,NA,NA,NA,NA,NA
144312736,131400199,39,M,Hispanic or Latino,Unknown,AG
144312739,131400206,27,M,Hispanic or Latino,White,AG
144312749,131400213,28,M,Not Hispanic or Latino,Black or African American,AG
144312750,131400213,46,F,Not Hispanic or Latino,Black or African American,AG
144312763,131400226,37,F,Not Hispanic or Latino,Black or African American,AG
144314635,131402032,41,M,Hispanic or Latino,White,AG
144312780,131400241,57,F,Not Hispanic or Latino,American Indian or Alaska Native,AG
144312796,131402046,32,F,Not Hispanic or Latino,Black or African American,AG
144312800,131400261,24,F,Not Hispanic or Latino,Black or African American,AG
144314664,131402058,57,F,Not Hispanic or Latino,White,AG
144312814,131400274,63,F,Not Hispanic or Latino,Black or African American,AG
144315121,131400759,NA,NA,NA,NA,NA
144318367,131400770,57,F,Hispanic or Latino,White,AG
144318382,131400784,49,F,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,AG
144315158,131400791,NA,NA,NA,NA,NA
144315160,131402496,49,M,NA,Black or African American,AG
144315167,131402502,59,F,Not Hispanic or Latino,Black or African American,AG
144315185,131402510,48,M,Hispanic or Latino,White,AG
144318405,131400806,NA,NA,NA,NA,NA
144315195,131400813,NA,NA,NA,NA,NA
144318429,131400828,NA,NA,NA,NA,NA
144315228,131402539,39,M,Not Hispanic or Latino,Black or African American,AG
144315230,131400838,NA,NA,NA,NA,NA
144315244,131400846,54,F,Not Hispanic or Latino,Black or African American,AG
144315251,131402555,69,F,Not Hispanic or Latino,Black or African American,AG
144315247,131400847,37,M,NA,Black or African American,AG
144318445,131400849,25,F,Hispanic or Latino,White,AG
144318446,131400852,15,F,NA,Black or African American,AG
144318447,131400852,47,F,Not Hispanic or Latino,Black or African American,AG
144315260,131402562,83,F,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,AG
144318452,131400856,49,F,NA,Black or African American,AG
144318456,131402568,NA,NA,NA,NA,NA
144315270,131402575,80,F,Not Hispanic or Latino,Black or African American,AG
144318473,131400877,61,M,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,AG
144315289,131402592,NA,NA,NA,NA,NA
144318480,131400882,NA,NA,NA,NA,NA
144315298,131400885,29,F,Not Hispanic or Latino,Black or African American,AG
144318487,131400888,39,M,Not Hispanic or Latino,Black or African American,AG
144318488,131400888,59,F,Not Hispanic or Latino,Black or African American,AG
144315315,131402618,45,M,Hispanic or Latino,White,AG
144315319,131400901,49,F,Not Hispanic or Latino,Black or African American,AG
144318510,131402623,28,F,Not Hispanic or Latino,Black or African American,AG
144318511,131400902,NA,NA,NA,NA,NA
144318517,131400908,20,F,Not Hispanic or Latino,Black or African American,AG
144318534,131400920,24,F,Not Hispanic or Latino,Black or African American,AG
144315344,131400939,25,F,Not Hispanic or Latino,Black or African American,AG
144318559,131400940,45,F,Hispanic or Latino,White,AG
144318564,131400944,24,F,Not Hispanic or Latino,Black or African American,AG
144318570,131402660,59,F,NA,Black or African American,AG
144318577,131402665,27,M,Not Hispanic or Latino,Black or African American,AG
144318586,131402667,33,F,Not Hispanic or Latino,Black or African American,AG
144318587,131402667,NA,NA,NA,NA,NA
144318603,131400969,NA,NA,NA,NA,NA
144315378,131400969,29,F,Not Hispanic or Latino,Black or African American,AG
144318602,131400969,34,M,NA,Black or African American,AG
144315379,131400969,40,M,Not Hispanic or Latino,Black or African American,AG
144318600,131400969,13,M,Not Hispanic or Latino,Black or African American,AG
144318610,131400976,19,M,Hispanic or Latino,White,AG
144318629,131400990,24,M,Hispanic or Latino,White,AG
144315407,131402697,31,F,Hispanic or Latino,White,AG
144315405,131402697,51,F,Not Hispanic or Latino,Black or African American,AG
144318636,131400996,24,M,Hispanic or Latino,White,AG
144315402,131400996,32,M,Hispanic or Latino,White,AG
144318635,131400996,42,M,Hispanic or Latino,White,AG
144315413,131401000,32,M,NA,Black or African American,AG
144318643,131401000,6,F,NA,Black or African American,AG
144315415,131402703,NA,NA,NA,NA,NA
144318652,131401008,26,M,Not Hispanic or Latino,Black or African American,AG
144315435,131402723,NA,NA,NA,NA,NA
144318667,131401020,29,F,NA,Black or African American,AG
144318701,131401046,NA,NA,NA,NA,NA
144315473,131402763,17,M,Hispanic or Latino,White,AG
144315488,131401052,30,M,Not Hispanic or Latino,Black or African American,AG
144315497,131402781,NA,NA,NA,NA,NA
144318716,131401059,NA,NA,NA,NA,NA
144318719,131401061,32,F,Not Hispanic or Latino,Black or African American,AG
144318721,131401063,NA,NA,NA,NA,NA
144318724,131401064,57,M,Not Hispanic or Latino,Black or African American,AG
144318725,131401066,44,M,Not Hispanic or Latino,Black or African American,AG
144318730,131401070,62,F,Not Hispanic or Latino,Black or African American,AG
144315516,131402799,39,M,Not Hispanic or Latino,Black or African American,AG
144318735,131401076,61,F,Not Hispanic or Latino,Black or African American,AG
144318742,131401081,65,M,Not Hispanic or Latino,Black or African American,AG
144318740,131401081,46,M,Not Hispanic or Latino,Black or African American,AG
144318741,131401081,62,F,Not Hispanic or Latino,Black or African American,AG
144318745,131401084,47,M,NA,Black or African American,AG
144318752,131402822,58,M,Not Hispanic or Latino,Black or African American,AG
144315545,131402829,34,M,Not Hispanic or Latino,Black or African American,AG
144318763,131401096,38,M,Not Hispanic or Latino,Black or African American,AG
144318768,131406102,NA,NA,NA,NA,NA
144318766,131406102,NA,NA,NA,NA,NA
144318774,131406108,NA,NA,NA,NA,NA
144318782,131406117,34,F,NA,Black or African American,AG
144318785,131406120,76,F,Not Hispanic or Latino,Black or African American,AG
144315578,131402849,NA,F,Not Hispanic or Latino,Black or African American,00
144318799,131406133,36,F,Not Hispanic or Latino,Black or African American,AG
144318813,131406147,67,M,Not Hispanic or Latino,Black or African American,AG
144318818,131406153,25,F,NA,Black or African American,AG
144318820,131406155,35,M,Not Hispanic or Latino,Black or African American,AG
144318825,131406157,NA,NA,NA,NA,NA
144319864,131407039,NA,NA,NA,NA,NA
144319877,131407051,60,M,Not Hispanic or Latino,Black or African American,AG
144319889,131407063,49,M,Hispanic or Latino,White,AG
144319910,131407077,41,M,Hispanic or Latino,White,AG
144319909,131407077,NA,NA,NA,NA,NA
144319920,131407086,46,M,Not Hispanic or Latino,Unknown,AG
144319927,131407091,35,M,Not Hispanic or Latino,Black or African American,AG
144319936,131407097,59,F,Hispanic or Latino,White,AG
144319943,131407104,36,F,Not Hispanic or Latino,Black or African American,AG
144319945,131403661,NA,NA,NA,NA,NA
144319971,131407128,26,F,Not Hispanic or Latino,Black or African American,AG
144319982,131407137,31,F,NA,Black or African American,AG
144319992,131407147,57,M,Hispanic or Latino,White,AG
144320007,131407162,58,F,Not Hispanic or Latino,Black or African American,AG
144320004,131407159,36,M,Not Hispanic or Latino,Black or African American,AG
144320012,131407167,NA,NA,NA,NA,NA
144320028,131407184,NA,NA,NA,NA,NA
144320037,131407188,67,M,Not Hispanic or Latino,Black or African American,AG
144320054,131407205,27,M,NA,White,AG
144320060,131407208,75,M,Hispanic or Latino,White,AG
144320063,131407211,NA,NA,NA,NA,NA
144320081,131407222,35,F,Not Hispanic or Latino,Black or African American,AG
144316647,131403748,29,M,Hispanic or Latino,White,AG
144316648,131403748,NA,NA,NA,NA,NA
144320100,131407234,NA,NA,NA,NA,NA
144320102,131407234,NA,NA,NA,NA,NA
144320095,131407234,NA,NA,NA,NA,NA
144320097,131407234,NA,NA,NA,NA,NA
144320099,131407234,NA,NA,NA,NA,NA
144320096,131407234,NA,NA,NA,NA,NA
144320101,131407234,NA,NA,NA,NA,NA
144320098,131407234,NA,NA,NA,NA,NA
144316661,131407234,NA,NA,NA,NA,NA
144320124,131407249,16,M,NA,Black or African American,AG
144320115,131407242,NA,NA,NA,NA,NA
144320127,131407250,33,M,NA,Black or African American,AG
144320130,131407250,43,F,Not Hispanic or Latino,Black or African American,AG
144320128,131407250,24,M,Not Hispanic or Latino,Black or African American,AG
144320129,131407250,43,F,Not Hispanic or Latino,Black or African American,AG
144320126,131407250,38,M,Not Hispanic or Latino,Black or African American,AG
144320138,131407256,21,F,Not Hispanic or Latino,White,AG
144316699,131407268,50,F,Not Hispanic or Latino,Black or African American,AG
144316697,131407268,21,M,Not Hispanic or Latino,Black or African American,AG
144320157,131407268,57,F,Hispanic or Latino,White,AG
144316701,131407268,53,M,Hispanic or Latino,White,AG
144320180,131407281,NA,NA,NA,NA,NA
144316719,131403800,NA,NA,NA,NA,NA
144316751,131407318,NA,NA,NA,NA,NA
144316769,131403832,31,M,Not Hispanic or Latino,Black or African American,AG
144320257,131407348,26,M,Not Hispanic or Latino,Black or African American,AG
144320261,131407351,NA,NA,NA,NA,NA
144316786,131403851,NA,NA,NA,NA,NA
144320287,131407373,64,F,Not Hispanic or Latino,Black or African American,AG
144316800,131407387,39,M,Hispanic or Latino,White,AG
144316805,131403871,59,M,NA,Black or African American,AG
144320311,131407398,37,F,Hispanic or Latino,White,AG
144316813,131403877,54,F,Not Hispanic or Latino,Black or African American,AG
144320318,131407401,29,M,Not Hispanic or Latino,Asian,AG
144320315,131407401,NA,NA,NA,NA,NA
144320322,131407408,32,F,Not Hispanic or Latino,Black or African American,AG
144320327,131407413,NA,NA,NA,NA,NA
144320338,131407422,34,M,Hispanic or Latino,White,AG
144320351,131407432,42,M,Hispanic or Latino,Black or African American,AG
144320353,131407435,29,M,Not Hispanic or Latino,White,AG
144316833,131403893,51,M,Not Hispanic or Latino,Black or African American,AG
144316834,131403893,36,M,Not Hispanic or Latino,Black or African American,AG
144316839,131407441,33,F,Not Hispanic or Latino,Black or African American,AG
144320356,131403896,41,F,Not Hispanic or Latino,Black or African American,AG
144316843,131403901,26,F,Not Hispanic or Latino,American Indian or Alaska Native,AG
144320366,131407447,26,F,Not Hispanic or Latino,Black or African American,AG
144316844,131407447,33,M,Not Hispanic or Latino,Black or African American,AG
144320367,131407448,32,F,NA,Black or African American,AG
144320370,131407449,38,M,Not Hispanic or Latino,Black or African American,AG
144316852,131403912,78,M,Not Hispanic or Latino,Black or African American,AG
144320376,131407454,NA,NA,NA,NA,NA
144316866,131403927,NA,NA,NA,NA,NA
144320397,131407473,NA,NA,NA,NA,NA
144320422,131407500,35,F,NA,Black or African American,AG
144320434,131407504,35,M,Not Hispanic or Latino,Black or African American,AG
144320436,131407506,26,F,Not Hispanic or Latino,Black or African American,AG
144316901,131407521,NA,M,NA,White,00
144320452,131407521,NA,M,Not Hispanic or Latino,White,00
144320453,131407523,53,F,NA,Black or African American,AG
144316908,131407534,45,F,Not Hispanic or Latino,Black or African American,AG
144316909,131403962,23,F,Not Hispanic or Latino,Black or African American,AG
144316919,131407542,38,M,Not Hispanic or Latino,Black or African American,AG
144320480,131407545,26,F,NA,Black or African American,AG
144320478,131407544,37,M,Not Hispanic or Latino,Black or African American,AG
144320575,131404043,NA,NA,NA,NA,NA
144312815,131400275,NA,NA,NA,NA,NA
144312828,131400286,NA,NA,NA,NA,NA
144312839,131400295,76,M,Not Hispanic or Latino,White,AG
144312852,131400310,51,M,Hispanic or Latino,White,AG
144312855,131400317,32,F,NA,Black or African American,AG
144314701,131402090,NA,NA,NA,NA,NA
144314702,131402090,39,M,Unknown,Black or African American,AG
144312885,131400339,44,F,Hispanic or Latino,White,AG
144312894,131400345,24,M,Hispanic or Latino,White,AG
144312893,131400345,17,M,Hispanic or Latino,White,AG
144314721,131402105,NA,NA,NA,NA,NA
144317920,131402123,NA,NA,NA,NA,NA
144317939,131400380,29,F,Not Hispanic or Latino,Black or African American,AG
144314771,131402149,28,F,NA,Black or African American,AG
144317964,131400397,40,F,Not Hispanic or Latino,Black or African American,AG
144317966,131400398,27,F,Not Hispanic or Latino,Black or African American,AG
144314800,131400405,NA,NA,NA,NA,NA
144317971,131400405,NA,NA,NA,NA,NA
144317981,131400414,53,M,Not Hispanic or Latino,Black or African American,AG
144314812,131400418,40,M,Not Hispanic or Latino,Black or African American,AG
144317992,131400424,NA,NA,NA,NA,NA
144317995,131400428,NA,NA,NA,NA,NA
144318004,131400436,66,M,NA,Black or African American,AG
144318019,131400451,61,F,NA,Black or African American,AG
144314860,131400476,50,M,Not Hispanic or Latino,White,AG
144318044,131400477,65,F,Not Hispanic or Latino,Black or African American,AG
144314873,131400485,43,M,Hispanic or Latino,White,AG
144314881,131402244,45,M,Not Hispanic or Latino,Black or African American,AG
144314906,131400516,NA,NA,NA,NA,NA
144318091,131402280,37,M,Hispanic or Latino,White,AG
144314917,131402280,25,M,Hispanic or Latino,White,AG
144318094,131402280,24,F,Not Hispanic or Latino,Black or African American,AG
144318096,131402280,34,F,Hispanic or Latino,White,AG
144318104,131400531,44,M,Hispanic or Latino,White,AG
144318107,131400534,47,F,Not Hispanic or Latino,Black or African American,AG
144318116,131400542,44,M,Not Hispanic or Latino,Black or African American,AG
144318123,131400550,NA,NA,NA,NA,NA
144314966,131402323,47,M,Hispanic or Latino,White,AG
144318146,131400566,45,F,Not Hispanic or Latino,Black or African American,AG
144318156,131400575,30,M,Not Hispanic or Latino,Black or African American,AG
144318158,131400577,88,M,Not Hispanic or Latino,Black or African American,AG
144318172,131400593,33,F,Not Hispanic or Latino,Black or African American,AG
144315747,131402977,31,M,Not Hispanic or Latino,American Indian or Alaska Native,AG
144319047,131406345,72,F,NA,Black or African American,AG
144315803,131403020,40,F,Not Hispanic or Latino,Black or African American,AG
144319104,131406394,55,M,Not Hispanic or Latino,Black or African American,AG
144319113,131406402,48,M,Not Hispanic or Latino,Black or African American,AG
144315822,131403035,24,M,Hispanic or Latino,White,AG
144315884,131403085,63,M,NA,Black or African American,AG
144319193,131406469,NA,NA,NA,NA,NA
144319200,131406475,43,M,Not Hispanic or Latino,Black or African American,AG
144315907,131406481,37,F,Unknown,Black or African American,AG
144319228,131406502,48,M,Hispanic or Latino,White,AG
144319283,131406552,20,F,Not Hispanic or Latino,Black or African American,AG
144319292,131406559,55,M,NA,Black or African American,AG
144319321,131406588,19,F,Not Hispanic or Latino,Black or African American,AG
144319349,131406612,31,F,Not Hispanic or Latino,Black or African American,AG
144319358,131406620,40,F,NA,Black or African American,AG
144319367,131406626,50,M,Hispanic or Latino,White,AG
144319405,131406660,61,M,NA,White,AG
144319424,131406674,18,F,Not Hispanic or Latino,Black or African American,AG
144319453,131406697,45,F,Not Hispanic or Latino,Black or African American,AG
144319467,131406704,NA,NA,NA,NA,NA
144319478,131406711,33,F,Not Hispanic or Latino,Black or African American,AG
144319484,131406716,NA,NA,NA,NA,NA
144319575,131403379,24,F,Not Hispanic or Latino,Black or African American,AG
142701882,129980557,28,F,Unknown,White,AG
142701883,129980557,52,F,Hispanic or Latino,White,AG
142701881,129980557,28,M,Unknown,White,AG
142701884,129980557,20,M,Hispanic or Latino,White,AG
142701892,129980565,60,M,Unknown,Unknown,AG
142696873,129980577,44,M,Unknown,Unknown,AG
142701912,129980585,52,M,Not Hispanic or Latino,White,AG
142696941,129983686,52,F,Unknown,White,AG
142696952,129983694,72,M,Unknown,Unknown,AG
142696957,129983699,81,F,Unknown,Asian,AG
142696973,129983713,1,M,Unknown,White,AG
142696972,129983713,43,F,Unknown,White,AG
142697017,129983751,26,M,Unknown,Black or African American,AG
142701944,129980612,NA,NA,NA,NA,NA
142701947,129980615,52,F,Hispanic or Latino,White,AG
142701948,129980615,NA,NA,NA,NA,NA
142701954,129980619,31,F,Unknown,Unknown,AG
142702006,129980662,64,F,Unknown,Unknown,AG
142697233,129983938,NA,NA,NA,NA,NA
142697251,129983955,39,M,Unknown,White,AG
142697259,129983963,39,F,Not Hispanic or Latino,Black or African American,AG
142697272,129983977,42,M,Unknown,Unknown,AG
142697280,129980673,46,M,Unknown,Unknown,AG
142697328,129980685,NA,F,Unknown,Unknown,00
142697329,129980685,NA,NA,NA,NA,NA
142697381,129984087,NA,NA,NA,NA,NA
142702058,129980700,NA,NA,NA,NA,NA
142697424,129984126,54,M,Unknown,Unknown,AG
142697425,129984126,NA,NA,NA,NA,NA
